CustomerID,Age,Gender,Location,IncomeRange,SkinType,PurchaseFrequency,AOV,SubscriptionStatus,WebsiteVisits,EmailClicks,SocialEngagement,CustomerSegment,OrderDate,PurchaseIntervalDays,PaymentMethod,CouponUsed,Product,Returned,Rating,EmailOpenRate,SMSConversion,SocialCampaignClicks,ReferralUsed,LoyaltyProgram,NPS,FeedbackSentiment,SupportTickets
8279,62,Male,Bangalore,50k-75k,Oily,7,4688,No,24,9,12,New,15-07-2023,31,Card,Yes,Moisturizer,No,2,66,19,26,No,Inactive,10,Positive,4
8280,47,Male,Bangalore,100k+,Combination,4,3957,No,21,1,5,New,27-05-2024,61,UPI,No,Moisturizer,No,1,40,9,40,No,Inactive,4,Neutral,0
8281,58,Female,Mumbai,25k-50k,Oily,4,3252,No,4,5,16,Repeat,10-06-2023,74,COD,Yes,Conditioner,No,3,82,14,38,No,Active,4,Positive,4
8282,64,Female,Mumbai,25k-50k,Oily,3,1251,Yes,28,2,18,VIP,22-03-2025,5,COD,Yes,Shampoo,No,2,6,15,26,No,Inactive,4,Positive,2
8283,20,Male,Mumbai,50k-75k,Sensitive,7,1166,No,19,1,7,Repeat,03-06-2023,79,COD,No,Conditioner,No,5,39,1,21,No,Inactive,2,Positive,1
8284,63,Female,Delhi,50k-75k,Oily,3,1373,No,20,6,16,Repeat,26-05-2024,63,COD,No,Shampoo,No,1,5,12,17,No,Active,9,Positive,3
8285,28,Male,Hyderabad,100k+,Normal,5,3842,No,2,3,3,Repeat,28-01-2025,40,UPI,No,Serum,No,3,3,3,12,No,Active,3,Positive,4
8286,41,Female,Chennai,<25k,Combination,6,2369,No,23,4,7,New,05-09-2023,19,COD,No,Moisturizer,No,1,33,4,36,No,Inactive,4,Positive,4
8287,39,Male,Mumbai,100k+,Oily,2,4563,No,24,5,1,Churn Risk,01-09-2023,57,UPI,No,Face Wash,No,1,50,12,49,No,Active,4,Neutral,1
8288,61,Male,Chennai,100k+,Sensitive,6,4600,No,0,6,5,Repeat,24-03-2024,28,COD,No,Face Wash,Yes,2,86,13,15,No,Inactive,9,Positive,0
8289,62,Male,Mumbai,<25k,Sensitive,4,2886,No,27,6,7,New,05-01-2023,12,COD,No,Serum,No,1,34,1,15,No,Inactive,2,Positive,2
8290,43,Male,Bangalore,75k-100k,Sensitive,5,4705,Yes,14,3,10,VIP,13-03-2024,19,Card,Yes,Conditioner,No,2,14,10,29,No,Inactive,9,Positive,3
8291,30,Male,Chennai,50k-75k,Dry,1,2588,No,20,7,13,Repeat,12-09-2024,85,UPI,No,Shampoo,No,3,29,17,49,Yes,Inactive,1,Positive,4
8292,18,Male,Delhi,75k-100k,Combination,2,852,No,15,3,2,Repeat,25-08-2023,67,COD,No,Serum,No,1,93,1,40,Yes,Active,2,Positive,3
8293,41,Male,Mumbai,<25k,Sensitive,1,4178,No,10,3,11,VIP,04-04-2023,4,Card,No,Sunscreen,No,1,37,16,36,No,Active,7,Neutral,4
8294,27,Male,Hyderabad,100k+,Normal,3,2448,No,5,7,2,Repeat,22-12-2023,54,UPI,Yes,Moisturizer,No,3,84,4,9,No,Inactive,6,Positive,3
8295,52,Female,Bangalore,50k-75k,Sensitive,0,4186,Yes,18,8,3,Repeat,29-10-2023,49,COD,No,Conditioner,No,5,79,5,2,No,Inactive,4,Neutral,4
8296,41,Other,Mumbai,75k-100k,Dry,3,4336,Yes,18,5,18,New,25-01-2023,46,Card,No,Serum,No,2,61,3,30,No,Active,7,Positive,4
8297,45,Male,Chennai,50k-75k,Combination,3,873,No,5,1,15,Repeat,27-02-2023,3,Wallet,No,Moisturizer,Yes,3,68,16,21,No,Inactive,2,Positive,0
8298,53,Female,Mumbai,50k-75k,Oily,4,3514,No,28,9,18,New,22-01-2025,39,UPI,Yes,Moisturizer,No,2,48,8,29,No,Active,8,Positive,2
8299,33,Female,Bangalore,25k-50k,Combination,2,978,No,23,7,4,Repeat,17-05-2025,74,COD,No,Shampoo,No,2,65,4,37,No,Inactive,10,Positive,4
8300,57,Female,Hyderabad,25k-50k,Oily,4,3929,Yes,17,9,6,Repeat,13-10-2023,42,COD,Yes,Serum,No,5,82,18,14,No,Inactive,10,Positive,1
8301,33,Female,Hyderabad,50k-75k,Oily,3,2024,No,11,8,17,New,25-06-2024,3,COD,No,Conditioner,No,1,6,18,19,No,Inactive,1,Positive,1
8302,34,Other,Hyderabad,75k-100k,Sensitive,3,3766,No,9,8,2,New,25-10-2023,51,UPI,No,Serum,No,5,97,11,12,No,Inactive,3,Positive,2
8303,32,Male,Bangalore,25k-50k,Normal,5,3870,No,22,7,8,Repeat,30-12-2023,80,COD,No,Serum,No,5,66,3,5,No,Inactive,10,Positive,3
8304,33,Female,Mumbai,100k+,Normal,1,2037,No,11,1,13,Repeat,01-12-2024,30,Card,Yes,Serum,No,2,81,0,14,No,Active,6,Negative,4
8305,32,Female,Bangalore,75k-100k,Sensitive,6,4517,Yes,16,4,18,VIP,29-08-2024,26,COD,No,Shampoo,No,5,10,11,11,No,Active,1,Neutral,3
8306,51,Male,Bangalore,50k-75k,Dry,6,1510,Yes,0,1,5,Churn Risk,12-01-2025,65,Wallet,No,Face Wash,No,1,54,5,17,No,Inactive,5,Neutral,2
8307,28,Male,Mumbai,25k-50k,Oily,7,4033,No,14,0,14,New,13-04-2025,16,COD,Yes,Conditioner,No,2,92,7,19,No,Active,0,Positive,0
8308,18,Female,Delhi,100k+,Normal,3,1059,No,28,3,15,New,16-07-2025,19,Wallet,Yes,Shampoo,No,3,71,5,8,No,Active,7,Negative,1
8309,32,Female,Hyderabad,25k-50k,Combination,0,4097,No,11,6,10,VIP,05-06-2024,76,UPI,No,Sunscreen,No,1,82,1,47,No,Inactive,4,Negative,2
8310,43,Male,Chennai,25k-50k,Dry,4,3853,Yes,17,0,1,New,03-12-2024,5,COD,No,Serum,No,1,38,1,47,Yes,Inactive,4,Positive,0
8311,21,Male,Chennai,<25k,Sensitive,4,1794,No,24,2,3,Repeat,29-01-2024,55,COD,No,Shampoo,No,3,93,14,25,No,Inactive,9,Positive,4
8312,60,Female,Mumbai,100k+,Dry,1,1921,No,4,4,5,Repeat,03-06-2025,88,Wallet,Yes,Sunscreen,No,2,82,17,19,No,Inactive,0,Positive,3
8313,22,Male,Chennai,50k-75k,Normal,3,3319,Yes,0,9,11,Churn Risk,26-05-2023,22,UPI,No,Sunscreen,No,1,60,19,30,No,Inactive,0,Positive,4
8314,52,Female,Delhi,25k-50k,Sensitive,5,4375,No,5,8,13,Churn Risk,06-11-2024,75,UPI,No,Sunscreen,No,2,43,6,39,No,Inactive,10,Neutral,1
8315,30,Male,Bangalore,25k-50k,Normal,5,805,No,1,8,3,Repeat,14-03-2025,26,COD,No,Shampoo,No,4,44,3,27,No,Active,10,Neutral,3
8316,27,Male,Hyderabad,50k-75k,Oily,4,3603,No,11,9,14,Repeat,11-12-2023,56,UPI,No,Shampoo,No,2,67,12,31,No,Active,1,Negative,2
8317,28,Male,Chennai,<25k,Dry,2,4929,No,29,6,10,VIP,15-02-2024,21,COD,Yes,Serum,No,5,38,6,31,No,Inactive,8,Neutral,4
8318,35,Male,Chennai,75k-100k,Oily,2,2840,No,10,6,19,Repeat,18-09-2023,49,UPI,No,Serum,No,1,70,5,2,No,Active,2,Positive,4
8319,51,Male,Mumbai,50k-75k,Combination,3,2468,No,8,9,15,New,31-03-2023,9,COD,No,Face Wash,No,4,22,18,40,No,Inactive,3,Positive,1
8320,56,Female,Mumbai,75k-100k,Oily,2,3991,No,11,2,6,New,12-09-2024,89,COD,No,Face Wash,No,3,91,10,43,No,Inactive,1,Positive,0
8321,58,Female,Bangalore,25k-50k,Dry,4,4937,No,13,6,11,Repeat,06-02-2023,31,COD,Yes,Sunscreen,No,2,82,7,47,No,Inactive,1,Positive,4
8322,59,Male,Hyderabad,50k-75k,Combination,3,2279,No,6,0,19,VIP,02-11-2023,45,Card,No,Moisturizer,No,5,84,5,22,No,Inactive,4,Positive,1
8323,40,Female,Chennai,25k-50k,Normal,3,2024,Yes,16,0,13,VIP,26-03-2024,63,Card,No,Conditioner,No,1,68,5,17,No,Active,1,Positive,2
8324,24,Female,Bangalore,75k-100k,Combination,3,1119,No,19,0,0,Repeat,07-06-2023,3,UPI,No,Conditioner,No,1,34,2,36,No,Inactive,9,Neutral,4
8325,56,Male,Hyderabad,75k-100k,Dry,5,1650,No,25,8,13,Repeat,10-01-2024,25,UPI,Yes,Moisturizer,No,5,0,16,9,No,Inactive,4,Neutral,4
8326,20,Male,Bangalore,25k-50k,Sensitive,1,1281,Yes,26,3,4,Repeat,18-04-2023,38,COD,No,Shampoo,Yes,5,77,12,9,No,Active,5,Neutral,4
8327,29,Male,Chennai,<25k,Combination,0,2093,No,0,5,19,New,16-06-2024,89,UPI,No,Shampoo,No,3,86,9,49,No,Inactive,10,Negative,2
8328,24,Other,Mumbai,75k-100k,Normal,4,1776,No,6,3,17,Repeat,25-10-2023,28,Card,No,Face Wash,No,4,40,0,49,No,Inactive,4,Positive,3
8329,43,Female,Mumbai,25k-50k,Combination,3,2178,Yes,4,7,4,New,13-04-2025,73,Card,Yes,Moisturizer,No,2,13,2,30,No,Inactive,4,Positive,3
8330,50,Male,Mumbai,50k-75k,Oily,4,2862,No,4,1,17,Repeat,17-10-2024,31,Card,No,Sunscreen,No,1,90,14,30,No,Inactive,10,Positive,2
8331,54,Female,Delhi,50k-75k,Sensitive,2,1102,No,8,4,2,New,09-08-2023,23,COD,No,Moisturizer,No,4,36,1,49,No,Inactive,3,Positive,4
8332,32,Male,Bangalore,25k-50k,Dry,6,4851,Yes,22,8,15,VIP,07-10-2024,73,Wallet,No,Conditioner,No,1,88,11,20,No,Inactive,1,Positive,1
8333,19,Male,Chennai,50k-75k,Sensitive,0,1644,No,27,4,9,Repeat,25-05-2024,52,Card,No,Serum,No,1,99,5,44,No,Inactive,0,Positive,0
8334,58,Female,Bangalore,50k-75k,Oily,2,4834,No,29,1,17,Repeat,16-02-2024,19,COD,No,Conditioner,No,4,99,18,30,Yes,Inactive,1,Positive,1
8335,24,Female,Mumbai,50k-75k,Sensitive,2,1220,Yes,3,3,17,Churn Risk,28-11-2023,66,UPI,No,Serum,No,3,20,4,10,Yes,Active,0,Positive,2
8336,49,Male,Bangalore,50k-75k,Oily,7,1141,No,0,1,0,New,01-10-2024,62,Wallet,No,Shampoo,No,5,7,5,23,No,Inactive,7,Positive,4
8337,21,Female,Hyderabad,75k-100k,Combination,4,2875,No,19,1,12,New,03-12-2024,9,UPI,No,Serum,No,2,77,16,0,No,Inactive,9,Positive,1
8338,37,Male,Bangalore,<25k,Dry,2,1789,No,7,1,2,New,04-04-2023,83,Card,No,Conditioner,No,2,55,17,14,No,Active,5,Neutral,3
8339,53,Male,Delhi,50k-75k,Oily,3,3727,No,0,3,12,New,08-11-2024,61,COD,No,Conditioner,No,2,61,5,11,No,Inactive,9,Positive,4
8340,49,Other,Delhi,25k-50k,Oily,1,2917,No,9,6,1,New,07-02-2024,21,Wallet,No,Shampoo,No,5,35,9,3,No,Inactive,3,Negative,0
8341,45,Female,Mumbai,75k-100k,Combination,3,2011,No,6,2,9,Repeat,09-03-2024,3,COD,No,Conditioner,No,5,83,15,19,No,Inactive,9,Positive,4
8342,30,Female,Chennai,25k-50k,Oily,3,2797,No,5,4,5,VIP,08-08-2023,23,Wallet,No,Shampoo,No,3,35,13,17,No,Inactive,6,Neutral,0
8343,18,Female,Hyderabad,75k-100k,Dry,0,4292,Yes,26,9,19,New,07-11-2024,24,Wallet,No,Moisturizer,No,5,92,8,40,No,Inactive,8,Positive,1
8344,52,Female,Chennai,50k-75k,Normal,3,3145,No,27,7,7,New,09-06-2025,53,Wallet,Yes,Face Wash,No,1,52,1,32,No,Inactive,5,Positive,2
8345,47,Male,Chennai,75k-100k,Sensitive,1,4791,Yes,2,4,1,Repeat,20-04-2024,17,Wallet,No,Conditioner,No,4,42,5,28,No,Inactive,5,Positive,2
8346,53,Male,Hyderabad,50k-75k,Oily,3,1711,No,9,4,10,Churn Risk,25-03-2024,89,UPI,No,Serum,No,5,0,17,38,No,Inactive,8,Neutral,2
8347,42,Female,Delhi,50k-75k,Sensitive,2,1625,No,6,5,16,Churn Risk,10-05-2023,66,Card,No,Shampoo,No,4,99,15,22,No,Inactive,5,Negative,4
8348,33,Female,Mumbai,75k-100k,Sensitive,2,4670,No,28,8,11,VIP,27-05-2024,34,COD,Yes,Sunscreen,No,3,61,6,44,Yes,Inactive,5,Positive,4
8349,36,Female,Bangalore,50k-75k,Normal,2,1042,No,7,1,4,New,06-11-2024,54,Wallet,No,Sunscreen,No,3,88,14,5,No,Inactive,7,Negative,1
8350,18,Male,Delhi,75k-100k,Oily,3,2519,No,1,0,5,Repeat,25-02-2025,48,Wallet,No,Face Wash,No,5,41,1,40,No,Active,2,Positive,4
8351,22,Male,Mumbai,<25k,Dry,2,2059,No,7,5,18,New,19-02-2023,31,COD,No,Moisturizer,No,4,75,3,3,No,Inactive,4,Positive,2
8352,39,Female,Delhi,50k-75k,Oily,4,2737,No,9,8,17,VIP,24-03-2025,21,Wallet,Yes,Shampoo,No,2,43,10,24,No,Active,2,Neutral,1
8353,41,Male,Hyderabad,75k-100k,Sensitive,4,2088,No,27,4,3,Repeat,22-11-2024,11,Wallet,No,Face Wash,No,1,57,12,7,No,Active,3,Positive,2
8354,60,Male,Chennai,75k-100k,Combination,5,1961,No,21,8,10,Repeat,05-11-2024,41,COD,No,Serum,No,4,86,9,33,No,Inactive,4,Neutral,3
8355,62,Male,Hyderabad,75k-100k,Normal,5,3473,No,13,1,13,Repeat,25-05-2025,69,UPI,No,Moisturizer,No,5,84,1,8,No,Inactive,0,Positive,0
8356,54,Male,Bangalore,50k-75k,Dry,2,642,Yes,4,4,16,New,06-01-2023,10,UPI,No,Serum,No,1,85,4,1,No,Inactive,0,Neutral,0
8357,53,Female,Hyderabad,100k+,Dry,4,1082,Yes,26,8,10,VIP,05-06-2023,38,UPI,No,Sunscreen,No,3,64,13,6,No,Inactive,5,Positive,1
8358,53,Female,Chennai,25k-50k,Sensitive,3,3611,No,12,3,6,Repeat,31-08-2024,88,COD,No,Serum,No,4,13,2,19,No,Inactive,4,Negative,4
8359,21,Male,Delhi,25k-50k,Dry,3,954,Yes,9,2,1,VIP,29-10-2024,23,COD,No,Moisturizer,No,3,25,1,32,No,Inactive,1,Neutral,1
8360,53,Male,Mumbai,<25k,Sensitive,4,2008,No,20,6,2,New,10-08-2024,16,UPI,No,Serum,No,5,94,13,14,No,Inactive,5,Neutral,4
8361,35,Female,Bangalore,100k+,Dry,3,2873,Yes,22,4,17,New,17-06-2025,12,UPI,No,Conditioner,No,5,27,14,8,No,Inactive,4,Negative,1
8362,33,Male,Delhi,25k-50k,Dry,3,4901,No,19,3,2,Repeat,13-09-2023,50,COD,No,Serum,No,1,83,17,19,No,Active,2,Positive,4
8363,58,Female,Mumbai,75k-100k,Sensitive,2,3484,No,11,1,18,VIP,07-11-2024,16,Wallet,No,Sunscreen,No,4,77,17,16,No,Inactive,0,Positive,0
8364,35,Female,Chennai,<25k,Normal,0,2103,Yes,9,1,4,New,01-02-2024,78,UPI,Yes,Sunscreen,No,2,91,16,35,No,Inactive,7,Positive,0
8365,39,Female,Hyderabad,25k-50k,Dry,3,1219,No,0,8,4,New,02-02-2023,21,UPI,Yes,Sunscreen,No,3,54,3,25,No,Inactive,2,Neutral,0
8366,19,Female,Delhi,50k-75k,Oily,3,2242,No,20,6,18,Repeat,05-11-2023,1,Wallet,Yes,Face Wash,No,3,60,17,30,No,Inactive,1,Positive,2
8367,38,Male,Mumbai,50k-75k,Combination,1,3496,No,26,0,3,New,19-03-2024,38,Card,Yes,Shampoo,No,4,45,7,2,No,Active,9,Neutral,1
8368,53,Female,Mumbai,25k-50k,Sensitive,2,4527,No,6,4,13,Repeat,10-03-2024,64,Card,No,Serum,No,1,14,18,20,No,Inactive,2,Positive,0
8369,61,Male,Hyderabad,50k-75k,Dry,5,1321,No,9,5,0,Repeat,21-09-2024,44,COD,Yes,Moisturizer,No,4,93,10,29,No,Inactive,5,Positive,1
8370,56,Male,Delhi,25k-50k,Normal,1,2067,No,16,4,5,VIP,01-09-2023,52,COD,No,Conditioner,No,3,66,8,23,No,Inactive,7,Positive,4
8371,64,Male,Delhi,50k-75k,Oily,5,2028,No,29,7,3,New,24-05-2023,36,Wallet,No,Shampoo,No,5,90,7,32,No,Inactive,3,Positive,1
8372,56,Male,Chennai,<25k,Sensitive,1,3122,No,4,6,4,New,27-05-2025,33,Wallet,No,Serum,No,3,43,16,47,No,Inactive,2,Positive,1
8373,46,Male,Delhi,50k-75k,Oily,1,824,No,15,3,0,Churn Risk,23-05-2023,20,Card,No,Sunscreen,No,1,96,6,41,No,Inactive,2,Neutral,3
8374,43,Male,Hyderabad,25k-50k,Combination,5,1432,No,0,4,9,Churn Risk,31-03-2024,33,Wallet,No,Face Wash,No,3,77,13,5,No,Active,0,Neutral,0
8375,38,Female,Delhi,50k-75k,Normal,3,2896,No,9,2,2,VIP,26-06-2025,28,Wallet,Yes,Moisturizer,No,5,18,8,26,No,Inactive,9,Positive,4
8376,34,Other,Chennai,25k-50k,Sensitive,1,2312,No,12,6,3,Repeat,08-02-2024,30,UPI,No,Serum,No,4,95,10,37,No,Inactive,7,Negative,1
8377,33,Male,Mumbai,50k-75k,Sensitive,6,3635,No,22,8,17,VIP,14-07-2023,20,UPI,Yes,Conditioner,No,1,46,8,38,No,Inactive,8,Positive,2
8378,48,Female,Delhi,50k-75k,Dry,0,1862,Yes,16,1,13,VIP,07-08-2024,6,UPI,Yes,Serum,Yes,1,35,18,5,No,Inactive,3,Positive,0
8379,26,Male,Hyderabad,75k-100k,Oily,3,1263,No,24,8,6,Repeat,10-01-2023,61,Card,No,Serum,No,5,99,1,45,No,Inactive,9,Positive,1
8380,48,Female,Delhi,50k-75k,Sensitive,3,1819,No,27,3,0,VIP,23-11-2023,11,COD,No,Face Wash,No,1,17,1,1,Yes,Inactive,10,Positive,1
8381,31,Male,Bangalore,100k+,Oily,5,2049,Yes,9,7,12,Repeat,13-01-2024,23,Wallet,No,Face Wash,No,4,66,3,25,No,Inactive,5,Negative,1
8382,54,Female,Chennai,100k+,Combination,3,1017,Yes,18,9,19,New,11-10-2024,69,COD,No,Conditioner,No,4,93,17,3,No,Inactive,0,Positive,0
8383,19,Male,Mumbai,75k-100k,Dry,2,2734,No,9,2,5,New,26-05-2025,19,Wallet,No,Sunscreen,No,1,31,17,29,No,Inactive,3,Positive,0
8384,63,Female,Bangalore,75k-100k,Combination,6,2235,No,17,6,8,VIP,20-08-2024,35,Card,Yes,Face Wash,No,3,8,4,44,No,Inactive,6,Positive,4
8385,31,Male,Hyderabad,50k-75k,Dry,3,4700,Yes,7,7,4,VIP,11-05-2023,71,Wallet,No,Serum,Yes,5,93,9,29,No,Active,6,Positive,2
8386,50,Male,Delhi,50k-75k,Dry,1,4041,No,15,3,4,Repeat,24-05-2025,34,Card,Yes,Conditioner,No,4,12,7,27,No,Inactive,6,Positive,3
8387,52,Male,Chennai,50k-75k,Oily,2,699,Yes,19,8,11,Repeat,25-02-2025,21,UPI,No,Conditioner,No,1,26,10,46,No,Active,4,Positive,2
8388,56,Male,Delhi,25k-50k,Dry,3,863,No,2,9,19,Churn Risk,05-05-2025,89,Card,No,Serum,No,4,84,3,41,No,Inactive,10,Negative,4
8389,64,Female,Delhi,50k-75k,Combination,4,789,No,11,9,19,VIP,23-01-2023,65,COD,No,Shampoo,No,3,37,8,16,No,Active,4,Neutral,1
8390,37,Female,Delhi,50k-75k,Combination,2,2493,No,5,8,7,Repeat,10-12-2023,33,Card,No,Face Wash,No,3,86,6,5,No,Inactive,2,Neutral,1
8391,19,Male,Delhi,75k-100k,Combination,3,4361,No,25,9,3,Repeat,12-09-2023,39,Card,No,Moisturizer,No,5,82,12,43,Yes,Inactive,2,Neutral,3
8392,58,Other,Chennai,50k-75k,Oily,1,4210,Yes,16,1,12,Repeat,21-06-2025,2,COD,Yes,Serum,No,2,65,1,17,No,Inactive,2,Neutral,2
8393,36,Female,Bangalore,25k-50k,Oily,3,998,Yes,16,2,3,Churn Risk,16-06-2025,44,Card,Yes,Conditioner,No,3,19,16,22,Yes,Active,5,Positive,0
8394,54,Other,Hyderabad,50k-75k,Normal,1,4054,Yes,15,2,15,Repeat,30-05-2024,16,Wallet,No,Face Wash,No,2,51,19,39,No,Inactive,1,Negative,3
8395,35,Male,Bangalore,100k+,Sensitive,0,3520,No,15,1,12,New,20-05-2025,59,Card,No,Shampoo,No,4,37,12,16,No,Inactive,5,Positive,1
8396,33,Female,Chennai,25k-50k,Normal,2,3286,No,22,6,9,Churn Risk,09-01-2025,1,Wallet,No,Sunscreen,No,5,33,18,17,Yes,Inactive,3,Negative,0
8397,21,Male,Hyderabad,50k-75k,Normal,2,2289,No,22,6,17,Repeat,08-09-2023,39,UPI,No,Moisturizer,No,2,35,3,13,No,Inactive,1,Positive,0
8398,29,Female,Mumbai,100k+,Dry,2,1808,No,25,5,12,Repeat,24-02-2023,54,UPI,No,Sunscreen,No,4,14,8,45,No,Active,8,Neutral,4
8399,46,Male,Bangalore,50k-75k,Dry,7,793,No,7,4,15,Repeat,08-04-2024,33,Wallet,No,Serum,No,5,90,7,7,No,Inactive,0,Positive,3
8400,24,Female,Chennai,75k-100k,Normal,2,4600,No,22,7,15,Repeat,03-09-2023,41,Wallet,Yes,Shampoo,No,1,29,2,35,No,Inactive,3,Neutral,0
8401,31,Female,Chennai,75k-100k,Sensitive,0,4858,No,15,7,18,New,13-01-2025,73,Wallet,Yes,Serum,No,2,92,12,18,No,Active,5,Positive,3
8402,29,Male,Chennai,25k-50k,Normal,4,4478,No,20,3,14,Repeat,26-01-2023,34,COD,Yes,Serum,No,2,55,18,43,No,Inactive,9,Positive,0
8403,52,Other,Hyderabad,<25k,Oily,4,4295,No,25,2,13,VIP,02-09-2024,22,UPI,No,Face Wash,No,2,16,17,20,No,Inactive,6,Positive,1
8404,22,Other,Delhi,25k-50k,Combination,2,1550,No,22,0,17,Repeat,31-07-2024,81,COD,No,Sunscreen,Yes,2,8,13,2,No,Inactive,5,Positive,3
8405,34,Other,Mumbai,50k-75k,Normal,4,4146,No,17,6,14,Repeat,08-07-2025,78,UPI,Yes,Conditioner,No,2,97,3,42,No,Inactive,4,Positive,2
8406,59,Other,Hyderabad,100k+,Dry,3,848,No,22,5,0,Repeat,28-07-2025,17,Card,No,Moisturizer,Yes,1,67,9,40,No,Active,8,Neutral,2
8407,49,Female,Hyderabad,25k-50k,Sensitive,4,4863,No,21,2,0,Repeat,15-05-2024,51,COD,Yes,Conditioner,No,4,21,8,46,No,Inactive,5,Negative,1
8408,27,Other,Bangalore,100k+,Dry,3,942,Yes,28,2,16,VIP,28-07-2025,11,COD,Yes,Conditioner,No,3,6,11,2,Yes,Inactive,4,Positive,2
8409,60,Female,Mumbai,25k-50k,Oily,2,4889,Yes,23,1,10,VIP,16-04-2025,25,Card,No,Shampoo,No,4,56,17,40,No,Inactive,0,Positive,1
8410,34,Male,Chennai,100k+,Dry,5,3348,Yes,12,7,5,Repeat,28-07-2023,37,COD,Yes,Face Wash,No,1,44,7,9,No,Active,2,Positive,0
8411,22,Female,Hyderabad,25k-50k,Dry,3,3754,Yes,6,7,15,New,21-09-2024,38,Card,No,Serum,No,4,0,7,2,No,Active,5,Positive,2
8412,62,Female,Mumbai,50k-75k,Sensitive,6,4338,No,11,5,3,Repeat,29-06-2024,84,Card,Yes,Moisturizer,No,1,20,0,30,No,Inactive,5,Neutral,0
8413,59,Female,Bangalore,<25k,Sensitive,1,3630,No,22,7,17,Repeat,27-06-2024,59,COD,No,Serum,No,4,67,10,30,No,Active,1,Positive,0
8414,26,Male,Delhi,25k-50k,Dry,4,2339,No,21,7,13,New,20-08-2024,73,Wallet,No,Face Wash,Yes,2,74,18,42,Yes,Active,1,Neutral,0
8415,50,Male,Mumbai,25k-50k,Dry,1,2912,No,16,8,8,Repeat,14-03-2024,71,UPI,No,Moisturizer,No,4,82,4,47,No,Inactive,1,Negative,4
8416,53,Female,Chennai,<25k,Normal,3,1706,No,12,8,2,Repeat,14-01-2025,75,Card,No,Moisturizer,No,2,28,11,48,No,Inactive,7,Positive,3
8417,53,Other,Hyderabad,25k-50k,Oily,3,1759,Yes,5,2,13,New,28-11-2024,45,COD,No,Serum,No,2,99,0,20,No,Inactive,1,Positive,1
8418,35,Male,Delhi,50k-75k,Normal,2,4637,No,15,5,7,VIP,29-06-2025,64,Card,No,Sunscreen,No,5,10,0,4,No,Inactive,10,Positive,4
8419,26,Male,Bangalore,50k-75k,Sensitive,4,3947,No,13,6,13,New,02-10-2023,8,UPI,No,Sunscreen,No,2,50,1,5,No,Inactive,9,Neutral,1
8420,46,Male,Chennai,75k-100k,Normal,4,3317,No,6,6,15,VIP,15-10-2024,51,Card,No,Conditioner,No,2,82,14,13,No,Inactive,0,Neutral,0
8421,31,Female,Delhi,50k-75k,Normal,3,4165,No,17,1,6,New,31-07-2024,14,COD,Yes,Shampoo,No,3,63,12,11,No,Inactive,6,Positive,2
8422,42,Male,Bangalore,75k-100k,Dry,2,4636,No,18,4,15,Repeat,15-11-2024,63,Wallet,No,Moisturizer,No,4,32,6,43,No,Inactive,10,Positive,4
8423,32,Female,Chennai,75k-100k,Dry,5,2125,Yes,26,3,1,New,28-04-2025,75,Card,No,Serum,No,2,48,16,25,No,Inactive,8,Positive,2
8424,23,Other,Hyderabad,75k-100k,Oily,3,1055,No,6,2,14,VIP,22-12-2024,35,Card,No,Serum,No,2,22,14,35,No,Inactive,3,Positive,1
8425,59,Female,Bangalore,50k-75k,Combination,4,4140,No,6,8,0,Repeat,13-02-2025,73,UPI,Yes,Face Wash,No,5,17,10,5,No,Inactive,8,Positive,2
8426,46,Male,Delhi,25k-50k,Combination,3,2030,No,27,6,11,Repeat,13-07-2024,6,Card,Yes,Moisturizer,No,4,70,6,17,No,Active,8,Positive,1
8427,32,Female,Chennai,50k-75k,Normal,3,2607,No,26,0,15,VIP,02-02-2024,60,COD,No,Face Wash,No,1,5,1,29,No,Inactive,4,Neutral,3
8428,46,Female,Mumbai,50k-75k,Oily,4,1640,No,16,1,6,Repeat,10-06-2025,48,COD,No,Serum,No,3,25,1,48,No,Inactive,8,Positive,4
8429,21,Male,Chennai,25k-50k,Oily,2,3637,No,1,5,15,New,04-03-2025,74,Wallet,Yes,Moisturizer,No,3,35,5,3,No,Active,8,Negative,2
8430,35,Female,Delhi,50k-75k,Sensitive,2,4130,No,13,2,8,New,23-07-2023,87,Card,Yes,Sunscreen,No,1,26,16,17,No,Active,10,Positive,2
8431,61,Female,Delhi,25k-50k,Dry,0,896,No,10,8,13,Repeat,30-01-2025,52,Wallet,No,Serum,Yes,1,48,14,36,No,Active,6,Negative,0
8432,56,Female,Mumbai,25k-50k,Sensitive,2,4691,No,8,7,10,Repeat,22-01-2025,11,COD,No,Moisturizer,No,3,69,6,42,No,Active,1,Negative,3
8433,33,Female,Delhi,75k-100k,Combination,2,989,No,6,4,0,New,23-07-2025,45,UPI,No,Serum,No,3,46,0,6,No,Active,9,Negative,0
8434,28,Male,Chennai,25k-50k,Oily,5,769,Yes,2,5,3,VIP,01-07-2025,3,Card,No,Face Wash,No,4,77,7,6,No,Inactive,2,Positive,4
8435,31,Male,Bangalore,25k-50k,Combination,4,4957,No,22,6,17,VIP,22-05-2023,53,Card,Yes,Face Wash,No,4,40,5,14,Yes,Active,0,Positive,4
8436,20,Male,Chennai,25k-50k,Dry,6,2621,No,23,8,10,VIP,05-10-2024,46,Card,No,Moisturizer,No,1,0,13,3,No,Inactive,2,Neutral,3
